"행정구역(시군구)별","연령별",2026.07,2026.07,2026.07
"행정구역(시군구)별","연령별",총인구수 (명),남자인구수 (명),여자인구수 (명)
"전국","계",51088284,25415250,25673034
"전국","0세",273178,139987,133191
"전국","1세",254443,130568,123875
"전국","2세",234028,119789,114239
"전국","3세",245891,125880,120011
"전국","4세",257737,131626,126111
"전국","5세",273891,140347,133544
"전국","6세",292433,149747,142686
"전국","7세",319502,164215,155287
"전국","8세",346931,177889,169042
"전국","9세",383053,196589,186464
"전국","10세",430066,219936,210130
"전국","11세",447364,229035,218329
"전국","12세",440600,225694,214906
"전국","13세",465035,238012,227023
"전국","14세",480193,246521,233672
"전국","15세",488912,251052,237860
"전국","16세",453099,233142,219957
"전국","17세",455429,234154,221275
"전국","18세",490286,251609,238677
"전국","19세",466702,239861,226841
"전국","20세",440791,227097,213694
"전국","21세",445424,229792,215632
"전국","22세",482262,249519,232743
"전국","23세",482609,250151,232458
"전국","24세",517637,269124,248513
"전국","25세",597267,310149,287118
"전국","26세",627973,326446,301527
"전국","27세",620172,323032,297140
"전국","28세",653338,338323,315015
"전국","29세",675096,349879,325217
"전국","30세",695758,365283,330475
"전국","31세",696063,368730,327333
"전국","32세",708634,375129,333505
"전국","33세",721659,381388,340271
"전국","34세",717132,375552,341580
"전국","35세",659105,343850,315255
"전국","36세",645884,338840,307044
"전국","37세",628871,328246,300625
"전국","38세",610581,314593,295988
"전국","39세",619048,316872,302176
"전국","40세",640047,329596,310451
"전국","41세",642679,329391,313288
"전국","42세",694015,354621,339394
"전국","43세",767051,390343,376708
"전국","44세",828312,420782,407530
"전국","45세",834150,426063,408087
"전국","46세",835858,423695,412163
"전국","47세",769297,389598,379699
"전국","48세",747522,378663,368859
"전국","49세",752780,383525,369255
"전국","50세",744751,377292,367459
"전국","51세",800478,404476,396002
"전국","52세",869299,439446,429853
"전국","53세",882492,444385,438107
"전국","54세",881042,448526,432516
"전국","55세",928866,470337,458529
"전국","56세",883810,445964,437846
"전국","57세",922358,461055,461303
"전국","58세",861866,428341,433525
"전국","59세",815316,408265,407051
"전국","60세",813631,411616,402015
"전국","61세",816379,407006,409373
"전국","62세",740987,370587,370400
"전국","63세",850403,428803,421600
"전국","64세",786178,391035,395143
"전국","65세",928130,453817,474313
"전국","66세",867219,420099,447120
"전국","67세",778707,379552,399155
"전국","68세",727978,356219,371759
"전국","69세",679444,328600,350844
"전국","70세",635493,304465,331028
"전국","71세",650729,307554,343175
"전국","72세",517063,243672,273391
"전국","73세",486125,226832,259293
"전국","74세",489705,227402,262303
"전국","75세",370006,169662,200344
"전국","76세",407135,185407,221728
"전국","77세",393703,177095,216608
"전국","78세",382094,170695,211399
"전국","79세",366659,160011,206648
"전국","80세",245655,106677,138978
"전국","81세",277628,115679,161949
"전국","82세",258501,102816,155685
"전국","83세",279408,109484,169924
"전국","84세",270779,102930,167849
"전국","85세",212461,77431,135030
"전국","86세",185896,64605,121291
"전국","87세",168407,56231,112176
"전국","88세",140161,44737,95424
"전국","89세",119472,36020,83452
"전국","90세",99793,28194,71599
"전국","91세",80117,21416,58701
"전국","92세",60126,14903,45223
"전국","93세",45037,10482,34555
"전국","94세",34129,7360,26769
"전국","95세",22781,4510,18271
"전국","96세",17688,3183,14505
"전국","97세",13010,2560,10450
"전국","98세",8634,1493,7141
"전국","99세",5685,885,4800
"전국","100세 이상",9082,1513,7569
"서울특별시","계",9284263,4468307,4815956
"서울특별시","0세",47967,24582,23385
"서울특별시","1세",42183,21586,20597
"서울특별시","2세",37260,19008,18252
"서울특별시","3세",38699,19788,18911
"서울특별시","4세",40153,20602,19551
"서울특별시","5세",42719,21967,20752
"서울특별시","6세",44758,23114,21644
"서울특별시","7세",48827,25407,23420
"서울특별시","8세",52098,26720,25378
"서울특별시","9세",57308,29303,28005
"서울특별시","10세",64892,33083,31809
"서울특별시","11세",67633,34554,33079
"서울특별시","12세",66519,34314,32205
"서울특별시","13세",70698,36256,34442
"서울특별시","14세",72579,37202,35377
"서울특별시","15세",73859,37866,35993
"서울특별시","16세",69769,35750,34019
"서울특별시","17세",70321,35850,34471
"서울특별시","18세",78568,39917,38651
"서울특별시","19세",80291,39675,40616
"서울특별시","20세",80572,38422,42150
"서울특별시","21세",85182,39541,45641
"서울특별시","22세",97831,45499,52332
"서울특별시","23세",102911,47500,55411
"서울특별시","24세",113763,52225,61538
"서울특별시","25세",136319,62958,73361
"서울특별시","26세",146372,67533,78839
"서울특별시","27세",147423,69050,78373
"서울특별시","28세",156694,73183,83511
"서울특별시","29세",160778,76223,84555
"서울특별시","30세",163918,79696,84222
"서울특별시","31세",161778,80343,81435
"서울특별시","32세",162582,81455,81127
"서울특별시","33세",162658,81993,80665
"서울특별시","34세",159143,79822,79321
"서울특별시","35세",143481,72307,71174
"서울특별시","36세",136538,68961,67577
"서울특별시","37세",131841,66294,65547
"서울특별시","38세",124282,61778,62504
"서울특별시","39세",123711,61183,62528
"서울특별시","40세",124815,62022,62793
"서울특별시","41세",123279,61012,62267
"서울특별시","42세",130383,65035,65348
"서울특별시","43세",138702,68504,70198
"서울특별시","44세",147388,72887,74501
"서울특별시","45세",147819,73704,74115
"서울특별시","46세",146996,71936,75060
"서울특별시","47세",134789,66150,68639
"서울특별시","48세",129216,63331,65885
"서울특별시","49세",131720,64737,66983
"서울특별시","50세",129259,63620,65639
"서울특별시","51세",138110,67854,70256
"서울특별시","52세",148482,73071,75411
"서울특별시","53세",151873,74409,77464
"서울특별시","54세",154081,76447,77634
"서울특별시","55세",160612,79224,81388
"서울특별시","56세",151266,74580,76686
"서울특별시","57세",153282,74986,78296
"서울특별시","58세",141111,68566,72545
"서울특별시","59세",131518,64131,67387
"서울특별시","60세",130419,64191,66228
"서울특별시","61세",132352,63877,68475
"서울특별시","62세",123149,59381,63768
"서울특별시","63세",137583,66957,70626
"서울특별시","64세",126452,60886,65566
"서울특별시","65세",148141,69218,78923
"서울특별시","66세",143394,66394,77000
"서울특별시","67세",130861,61144,69717
"서울특별시","68세",125399,58766,66633
"서울특별시","69세",117953,54232,63721
"서울특별시","70세",111775,51179,60596
"서울특별시","71세",116559,52960,63599
"서울특별시","72세",93632,42542,51090
"서울특별시","73세",88460,40119,48341
"서울특별시","74세",87131,39493,47638
"서울특별시","75세",66522,30008,36514
"서울특별시","76세",75225,33576,41649
"서울특별시","77세",72096,31702,40394
"서울특별시","78세",71046,31317,39729
"서울특별시","79세",69719,30361,39358
"서울특별시","80세",48096,20619,27477
"서울특별시","81세",51292,22156,29136
"서울특별시","82세",46928,19723,27205
"서울특별시","83세",48768,20572,28196
"서울특별시","84세",46921,19539,27382
"서울특별시","85세",36157,14759,21398
"서울특별시","86세",30487,11882,18605
"서울특별시","87세",27058,10180,16878
"서울특별시","88세",22340,8165,14175
"서울특별시","89세",18645,6371,12274
"서울특별시","90세",15178,5049,10129
"서울특별시","91세",11907,3717,8190
"서울특별시","92세",9027,2579,6448
"서울특별시","93세",6710,1895,4815
"서울특별시","94세",5081,1303,3778
"서울특별시","95세",3497,852,2645
"서울특별시","96세",2725,574,2151
"서울특별시","97세",2107,524,1583
"서울특별시","98세",1452,329,1123
"서울특별시","99세",949,179,770
"서울특별시","100세 이상",1491,321,1170
"전남광주통합특별시","계",3157777,1579191,1578586
"전남광주통합특별시","0세",16144,8259,7885
"전남광주통합특별시","1세",14977,7638,7339
"전남광주통합특별시","2세",14080,7112,6968
"전남광주통합특별시","3세",14830,7565,7265
"전남광주통합특별시","4세",15624,7975,7649
"전남광주통합특별시","5세",17034,8691,8343
"전남광주통합특별시","6세",18064,9140,8924
"전남광주통합특별시","7세",19876,10081,9795
"전남광주통합특별시","8세",21508,11107,10401
"전남광주통합특별시","9세",23747,12265,11482
"전남광주통합특별시","10세",26884,13701,13183
"전남광주통합특별시","11세",27792,14349,13443
"전남광주통합특별시","12세",27978,14256,13722
"전남광주통합특별시","13세",30056,15441,14615
"전남광주통합특별시","14세",31085,15780,15305
"전남광주통합특별시","15세",31938,16436,15502
"전남광주통합특별시","16세",29949,15529,14420
"전남광주통합특별시","17세",29770,15224,14546
"전남광주통합특별시","18세",31733,16386,15347
"전남광주통합특별시","19세",29597,15535,14062
"전남광주통합특별시","20세",27633,14729,12904
"전남광주통합특별시","21세",27656,14765,12891
"전남광주통합특별시","22세",29190,15659,13531
"전남광주통합특별시","23세",28879,15723,13156
"전남광주통합특별시","24세",30177,16487,13690
"전남광주통합특별시","25세",33791,18513,15278
"전남광주통합특별시","26세",34919,19032,15887
"전남광주통합특별시","27세",34324,18334,15990
"전남광주통합특별시","28세",35540,19006,16534
"전남광주통합특별시","29세",36686,19541,17145
"전남광주통합특별시","30세",37476,20143,17333
"전남광주통합특별시","31세",36940,19800,17140
"전남광주통합특별시","32세",37000,19924,17076
"전남광주통합특별시","33세",37046,19707,17339
"전남광주통합특별시","34세",36238,19007,17231
"전남광주통합특별시","35세",33161,17412,15749
"전남광주통합특별시","36세",32395,17061,15334
"전남광주통합특별시","37세",31296,16309,14987
"전남광주통합특별시","38세",31029,15952,15077
"전남광주통합특별시","39세",32342,16510,15832
"전남광주통합특별시","40세",34140,17526,16614
"전남광주통합특별시","41세",35174,18184,16990
"전남광주통합특별시","42세",39203,20091,19112
"전남광주통합특별시","43세",44187,22888,21299
"전남광주통합특별시","44세",47951,24718,23233
"전남광주통합특별시","45세",46909,24151,22758
"전남광주통합특별시","46세",48483,24822,23661
"전남광주통합특별시","47세",46007,23351,22656
"전남광주통합특별시","48세",44954,22960,21994
"전남광주통합특별시","49세",46442,24068,22374
"전남광주통합특별시","50세",45235,23497,21738
"전남광주통합특별시","51세",48654,25081,23573
"전남광주통합특별시","52세",53884,27978,25906
"전남광주통합특별시","53세",55438,28566,26872
"전남광주통합특별시","54세",54386,28341,26045
"전남광주통합특별시","55세",58733,30675,28058
"전남광주통합특별시","56세",55226,28587,26639
"전남광주통합특별시","57세",57812,29981,27831
"전남광주통합특별시","58세",56398,29106,27292
"전남광주통합특별시","59세",52759,27521,25238
"전남광주통합특별시","60세",55664,29178,26486
"전남광주통합특별시","61세",52186,26890,25296
"전남광주통합특별시","62세",48929,25159,23770
"전남광주통합특별시","63세",55464,28683,26781
"전남광주통합특별시","64세",49422,25187,24235
"전남광주통합특별시","65세",58633,29182,29451
"전남광주통합특별시","66세",57348,28140,29208
"전남광주통합특별시","67세",51503,25375,26128
"전남광주통합특별시","68세",47431,23597,23834
"전남광주통합특별시","69세",43007,21068,21939
"전남광주통합특별시","70세",39363,19425,19938
"전남광주통합특별시","71세",41804,20013,21791
"전남광주통합특별시","72세",32634,15456,17178
"전남광주통합특별시","73세",30787,14404,16383
"전남광주통합특별시","74세",33663,15607,18056
"전남광주통합특별시","75세",28975,13314,15661
"전남광주통합특별시","76세",29890,13626,16264
"전남광주통합특별시","77세",28958,13106,15852
"전남광주통합특별시","78세",28226,12405,15821
"전남광주통합특별시","79세",27947,11961,15986
"전남광주통합특별시","80세",19522,8342,11180
"전남광주통합특별시","81세",21616,8617,12999
"전남광주통합특별시","82세",18494,7076,11418
"전남광주통합특별시","83세",22637,8372,14265
"전남광주통합특별시","84세",22487,8129,14358
"전남광주통합특별시","85세",17767,5982,11785
"전남광주통합특별시","86세",15893,5083,10810
"전남광주통합특별시","87세",13750,4236,9514
"전남광주통합특별시","88세",11983,3365,8618
"전남광주통합특별시","89세",10216,2799,7417
"전남광주통합특별시","90세",8212,2060,6152
"전남광주통합특별시","91세",6651,1634,5017
"전남광주통합특별시","92세",5105,1094,4011
"전남광주통합특별시","93세",3719,799,2920
"전남광주통합특별시","94세",2877,544,2333
"전남광주통합특별시","95세",2055,350,1705
"전남광주통합특별시","96세",1732,271,1461
"전남광주통합특별시","97세",1008,201,807
"전남광주통합특별시","98세",663,119,544
"전남광주통합특별시","99세",428,66,362
"전남광주통합특별시","100세 이상",769,100,669
"부산광역시","계",3230982,1569321,1661661
"부산광역시","0세",15066,7728,7338
"부산광역시","1세",14086,7252,6834
"부산광역시","2세",12965,6610,6355
"부산광역시","3세",13712,7064,6648
"부산광역시","4세",14811,7542,7269
"부산광역시","5세",15429,7974,7455
"부산광역시","6세",16777,8655,8122
"부산광역시","7세",18298,9212,9086
"부산광역시","8세",20697,10669,10028
"부산광역시","9세",22972,11688,11284
"부산광역시","10세",25936,13342,12594
"부산광역시","11세",26747,13682,13065
"부산광역시","12세",26223,13467,12756
"부산광역시","13세",27107,13917,13190
"부산광역시","14세",27953,14345,13608
"부산광역시","15세",27946,14187,13759
"부산광역시","16세",25193,13024,12169
"부산광역시","17세",25125,12811,12314
"부산광역시","18세",27254,13877,13377
"부산광역시","19세",26478,13311,13167
"부산광역시","20세",25617,12635,12982
"부산광역시","21세",27056,13433,13623
"부산광역시","22세",30468,15555,14913
"부산광역시","23세",30339,15688,14651
"부산광역시","24세",31765,16432,15333
"부산광역시","25세",35925,18701,17224
"부산광역시","26세",36853,18931,17922
"부산광역시","27세",35239,17988,17251
"부산광역시","28세",36985,18601,18384
"부산광역시","29세",38519,19358,19161
"부산광역시","30세",39440,20387,19053
"부산광역시","31세",39608,20598,19010
"부산광역시","32세",40748,21042,19706
"부산광역시","33세",41712,21883,19829
"부산광역시","34세",41902,21768,20134
"부산광역시","35세",38264,19859,18405
"부산광역시","36세",38422,20068,18354
"부산광역시","37세",36968,19080,17888
"부산광역시","38세",35705,18166,17539
"부산광역시","39세",35897,18216,17681
"부산광역시","40세",37156,19075,18081
